sp1	sp2	NONSYN.sites_sum	NONSYN.numsubs.sp1_sum	NONSYN.numsubs.sp2_sum	SYN.sites_sum	SYN.numsubs.sp1_sum	SYN.numsubs.sp2_sum	dS.sp1	dS.sp2	dN.sp1	dN.sp2	dnds.sp1	dnds.sp2
Sebastes_ensifer	Sebastes_maliger	3744957.02470262	13995	10419	1206514.99747417	21171	19994	0.0175472331834426	0.0165716962009235	0.00373702552731197	0.00278214140543505	0.212969502840949	0.167885132077186
Sebastes_ensifer	Sebastes_melanops	4091756.78550315	21650	7890	1317273.37470535	30854	17657	0.0234226247888003	0.0134042032117666	0.00529112582563672	0.00192826710227592	0.225898073907017	0.143855406532724
Sebastes_ensifer	Sebastes_melanostomus	4390316.01903636	16703	8561	1412949.14019921	24286	15353	0.0171881629062572	0.010865925434397	0.00380450972722145	0.00194997352420181	0.221344756154042	0.179457657424097
Sebastes_ensifer	Sebastes_mentella	3862889.97543728	27924	10233	1244154.60774906	36294	16762	0.029171615628755	0.0134726021152034	0.00722878471236784	0.00264905292800674	0.247802000559829	0.196625188315876
Sebastes_ensifer	Sebastes_miniatus	4317845.90107211	18039	12236	1390193.97548861	26034	17376	0.0187268830530286	0.0124989751835839	0.00417777762645975	0.00283382044666342	0.223089855083177	0.22672422378959
Sebastes_ensifer	Sebastes_minor	4409153.4598379	30235	12697	1419499.28196554	39251	21397	0.027651299650994	0.0150736250957254	0.00685732539713226	0.00287969110525511	0.247992878587381	0.191041709407495
Sebastes_ensifer	Sebastes_mystinus	4445424.93216599	23985	9276	1431547.56107014	33553	19563	0.023438271219517	0.0136656304910861	0.00539543471456474	0.00208663966697113	0.230197639750494	0.152692528041953
Sebastes_ensifer	Sebastes_nebulosus	3911105.36405177	15132	9873	1260229.28016792	22193	18483	0.0176102875478681	0.0146663788017504	0.00386898295788272	0.00252435030023633	0.219700158067612	0.172118171387681
Sebastes_ensifer	Sebastes_nigrocinctus	4210968.43409488	15065	12503	1356627.53547424	21088	21180	0.0155444287017425	0.0156122439255931	0.00357756184492467	0.00296915072997631	0.230150744911174	0.190180908274755
Sebastes_ensifer	Sebastes_paucispinis	4462625.1838146	15693	15010	1437330.43998581	22273	23465	0.015496088707493	0.0163254039205012	0.00351654000809133	0.00336349108019186	0.226930812959979	0.206028046630322
Sebastes_ensifer	Sebastes_pinniger	4403030.43995648	17558	8262	1417059.8550441	26574	15577	0.0187529128747867	0.0109924785072083	0.00398770806594141	0.00187643490379359	0.212644728451913	0.170701712317484
Sebastes_ensifer	Sebastes_polyspinis	4208826.99526894	31072	10589	1355490.04829364	40240	20054	0.0296866805113444	0.0147946493780939	0.00738257952510935	0.00251590288978446	0.248683227560191	0.170054918199663
Sebastes_ensifer	Sebastes_proriger	4444969.16132703	22513	8213	1430683.76298946	31323	16476	0.0218937271885644	0.0115161717957663	0.00506482703994257	0.00184770685732903	0.231336902863576	0.160444537481483
Sebastes_ensifer	Sebastes_rastrelliger	4223022.94282797	15697	12148	1359890.67966941	23227	22592	0.0170800494092999	0.0166131001099971	0.00371700561718673	0.00287661236144387	0.217622650152456	0.17315325510576
Sebastes_ensifer	Sebastes_reedi	4102622.18674732	23374	6291	1321014.74648744	33409	14394	0.02529040655211	0.0108961690535805	0.00569733183706384	0.00153340953995759	0.225276403735333	0.140729235423683
Sebastes_ensifer	Sebastes_rosaceus	4267208.41592153	7668	4817	1374372.30177458	9562	7235	0.00695735790633558	0.00526422133992239	0.00179695933561381	0.0011288410432514	0.258281859264052	0.214436470345686
Sebastes_ensifer	Sebastes_rosenblatti	4446507.27327068	3361	3371	1430894.99933992	6735	8781	0.00470684431988851	0.00613671862998382	0.000755874171218385	0.000758123127395768	0.160590433812412	0.123538844308683
Sebastes_ensifer	Sebastes_ruberrimus	4311539.71351355	14311	6784	1387823.12712426	20245	12288	0.0145875937677665	0.0088541542216999	0.00331923186400102	0.00157345181785919	0.22753799679666	0.177707749205786
Sebastes_ensifer	Sebastes_rubrivinctus	4140536.24526412	14619	13571	1333977.47812566	20820	23101	0.0156074599019871	0.0173173838230453	0.00353070209606811	0.00327759478389358	0.226218879833136	0.189266162682835
Sebastes_ensifer	Sebastes_saxicola	4274967.93521228	16128	10923	1376151.98439005	23684	19580	0.0172103083588528	0.0142280796177309	0.00377265987591534	0.00255510688396721	0.219209313235502	0.179581992272736
Sebastes_ensifer	Sebastes_schlegelii	4428889.09626454	30230	18129	1425565.88497879	39299	28308	0.027567298301744	0.0198573775497028	0.00682563941948713	0.00409335153939405	0.247599142461317	0.206137569230803
Sebastes_ensifer	Sebastes_semicinctus	4233007.04254508	15614	11094	1363045.20220963	23439	19930	0.017196054805815	0.0146216720969279	0.00368863076367861	0.00262083192597992	0.214504478226673	0.179242969518553
Sebastes_ensifer	Sebastes_serriceps	4258337.56841488	15295	13942	1371398.10422471	21348	23728	0.0155665958223478	0.0173020510433141	0.00359177724975275	0.00327404762445589	0.230736205317048	0.189228873285579
Sebastes_ensifer	Sebastes_steindachneri	4221784.02337374	29083	13575	1358835.11352424	37972	19624	0.0279445236747795	0.0144417816442082	0.00688879389352537	0.00321546529259729	0.246516776370844	0.222650180691995
Sebastes_ensifer	Sebastes_umbrosus	4418693.90711962	3132	3785	1422600.96902079	6557	9502	0.00460916317561159	0.0066793150060487	0.000708806734712619	0.000856587960053405	0.153782087486752	0.128244881290625
Sebastes_ensifer	Sebastes_variabilis	3219623.44708676	23145	7651	1036742.62615806	30525	16094	0.0294431802356954	0.0155236213829085	0.00718872886235889	0.00237636485313925	0.244155991466019	0.153080572794414
Sebastes_ensifer	Sebastes_variegatus	4343157.41775511	22245	8895	1398461.49167127	30590	16782	0.0218740381356104	0.012000330434515	0.00512184981116755	0.00204804918275277	0.23415200153781	0.170666065732843
Sebastes_ensifer	Sebastes_wilsoni	4309054.92720584	21823	9394	1387470.13140402	30288	19427	0.0218296591144277	0.014001742855784	0.00506445157201811	0.00218006039809092	0.231998655841167	0.155699216915011
Sebastes_ensifer	Sebastes_zacentrus	4174702.79906064	21219	9242	1343342.00761969	29441	18344	0.0219162356518334	0.0136554949491264	0.00508275702997936	0.00221381028658604	0.23191742919383	0.162118641238095
Sebastes_entomelas	Sebastes_aleutianus	4933664.34599633	21005	6679	1585980.72065926	31221	15386	0.019685611302401	0.00970125285861251	0.00425748460513848	0.00135376051786336	0.216273934283119	0.1395449162694
Sebastes_entomelas	Sebastes_alutus	4866560.18034827	19568	10762	1564507.10634295	30216	20605	0.0193134309697257	0.0131702821396346	0.0040209098983339	0.00221141825050437	0.208192418252188	0.16790970968263
Sebastes_entomelas	Sebastes_atrovirens	4827799.71184669	9465	20439	1552964.04252197	20135	33377	0.0129655287879694	0.021492448689151	0.00196052043683053	0.00423360562159316	0.151210218178658	0.196981073809901
Sebastes_entomelas	Sebastes_auriculatus	4727044.23892012	9348	19530	1520696.25624121	19779	32440	0.0130065421801517	0.0213323337036312	0.00197755712185497	0.00413154584829136	0.152043263648718	0.193675286805967
Sebastes_entomelas	Sebastes_aurora	4369085.64185557	8797	18549	1406063.33740911	18553	31242	0.0131949959197334	0.0222194826995263	0.00201346476611154	0.00424551073622859	0.152593057122538	0.191071538146975
Sebastes_entomelas	Sebastes_babcocki	4825360.02694952	9337	22210	1552121.81343597	20185	32964	0.0130047782495344	0.0212380237908175	0.00193498515092202	0.004602765363819	0.148790322587107	0.216722865044019
Sebastes_entomelas	Sebastes_carnatus	4262319.23200804	8610	18916	1372319.48053699	18204	31561	0.0132651326882547	0.0229982889900026	0.00202002701612373	0.00443795947003444	0.152280950639289	0.192969114874747
Sebastes_entomelas	Sebastes_caurinus	3545226.74810066	7273	15333	1142060.05839431	15421	26444	0.0135027925078487	0.023154649184719	0.00205149078374084	0.00432497018934391	0.15193085301047	0.186786254235205
Sebastes_entomelas	Sebastes_chlorostictus	4855518.74716985	9519	26581	1561172.86564057	20593	37822	0.013190723752139	0.0242266572987619	0.00196044964413913	0.00547438932564998	0.148623356911801	0.225965524593018
Sebastes_entomelas	Sebastes_ciliatus	4732090.40093188	19631	11142	1521678.24155928	29679	22397	0.0195041232695734	0.0147186175029022	0.00414848372214827	0.00235456194957853	0.212697780095552	0.159971678665761
Sebastes_entomelas	Sebastes_constellatus	4725018.30760412	9192	30518	1520438.62715551	19985	40314	0.0131442332778592	0.0265147170559728	0.00194538928774245	0.00645881095336423	0.148003253336911	0.243593433025502
Sebastes_entomelas	Sebastes_crameri	5520220.84162718	12276	8538	1775846.57763726	25964	18406	0.0146206323941254	0.0103646341028451	0.00222382407374511	0.00154667725168098	0.152101770552596	0.149226420955508
Sebastes_entomelas	Sebastes_dalli	4570317.86832043	9064	20264	1470922.29789873	19203	33265	0.0130550743757384	0.0226150627042097	0.00198323185851643	0.00443382727062853	0.151912720022651	0.196056377495835
Sebastes_entomelas	Sebastes_diploproa	4619339.05212473	9082	22159	1486319.42674431	19401	33575	0.0130530487934862	0.0225893569012577	0.00196608213805449	0.00479700661717127	0.150622446078315	0.21235693597387
Sebastes_entomelas	Sebastes_elongatus	4789053.36605889	9373	18090	1539809.20431887	20015	29464	0.012998363656914	0.0191348382107076	0.00195717175891766	0.00377736446375978	0.150570626470865	0.197407703277366
Sebastes_entomelas	Sebastes_ensifer	4481482.61284715	8936	24186	1441964.18808228	19350	33966	0.0134191959550218	0.0235553700159313	0.00199398296768641	0.00539687467059798	0.148591836229965	0.229114408601855
Sebastes_entomelas	Sebastes_exsul	4414991.2093625	8714	28701	1421402.74232736	18787	38395	0.0132172250978204	0.0270120486310117	0.00197372986417752	0.0065008056956345	0.149330124104718	0.240663186433447
Sebastes_entomelas	Sebastes_fasciatus	4818102.34599255	19908	12502	1549614.03626535	30223	20610	0.019503566238235	0.0133000860328235	0.00413191720938814	0.00259479751616288	0.211854445434081	0.195096295599828
Sebastes_entomelas	Sebastes_flavidus	5480882.159489	7610	7301	1763063.7073903	17249	16542	0.00978353755890767	0.00938253106263845	0.00138846261943889	0.00133208483370872	0.141918259226667	0.141974998517524
Sebastes_entomelas	Sebastes_goodei	4794730.58328436	9429	24178	1541977.03371977	20127	36633	0.0130527235878779	0.0237571631735842	0.00196653385132251	0.00504261909611577	0.150660805622885	0.212256785849023
Sebastes_entomelas	Sebastes_helvomaculatus	4323248.84279163	8593	25164	1390930.12885369	18631	36015	0.0133946340031863	0.0258927456188479	0.0019876255826281	0.00582062261855622	0.148389689644024	0.224797427983816
Sebastes_entomelas	Sebastes_hopkinsi	4832696.5809995	9406	21575	1554482.27723188	20257	34471	0.0130313483123606	0.0221752286950378	0.00194632537804694	0.00446438124934751	0.149357175588715	0.20132289550396
Sebastes_entomelas	Sebastes_inermis	4855166.16070231	18081	19264	1560747.73975902	27835	31755	0.0178344003267932	0.020346016970624	0.00372407439859577	0.00396773238286317	0.208814108148115	0.195012733381274
Sebastes_entomelas	Sebastes_jordani	4803586.85603236	9271	26123	1545441.56859624	20105	38388	0.0130092268828137	0.0248395026897514	0.00193001610626806	0.00543822788739515	0.14835747916871	0.218934652409081
Sebastes_entomelas	Sebastes_levis	4716554.2902026	9242	22403	1517578.54796137	19825	33326	0.0130635742226534	0.0219599835835636	0.00195948131439891	0.00474986581762376	0.149995803675306	0.216296419327877
Sebastes_entomelas	Sebastes_maliger	3993496.75902084	7934	17274	1286399.99222194	17244	29657	0.0134048508273194	0.0230542600896435	0.00198673004606252	0.00432553249504462	0.148209784029339	0.187623999999365
Sebastes_entomelas	Sebastes_melanops	5006910.27093008	6935	6792	1610827.62770512	15915	15925	0.00988001430213451	0.00988622229101427	0.00138508573645993	0.00135652520865694	0.14019066107634	0.137213706987947
Sebastes_entomelas	Sebastes_melanostomus	4730976.69062607	9276	17108	1521551.75920451	19877	26476	0.0130636370926955	0.0174006568227703	0.00196069450487453	0.00361616662240118	0.150087949547439	0.207817823156486
Sebastes_entomelas	Sebastes_mentella	4141559.48186446	16846	10984	1332671.15731586	25882	17915	0.0194211451624188	0.0134429261874945	0.00406754993469663	0.00265214107103809	0.209439242674917	0.197288970723151
Sebastes_entomelas	Sebastes_miniatus	4745849.38823299	9184	19718	1526770.98319768	19917	26540	0.0130451784970957	0.0173830916961851	0.00193516465625123	0.0041547884028704	0.148343286884274	0.23901320176446
Sebastes_entomelas	Sebastes_minor	4785477.79414889	18192	13556	1539021.75695382	27742	22944	0.018025736072055	0.0149081713083855	0.00380150128838608	0.00283273699787608	0.210892985073685	0.190012372361373
Sebastes_entomelas	Sebastes_mystinus	5564566.67060735	4360	4705	1791517.31913532	10349	10800	0.00577666757081364	0.00602840948543699	0.00078352911521934	0.00084552855208876	0.135636871191634	0.140257318971336
Sebastes_entomelas	Sebastes_nebulosus	4180910.68272056	8373	17553	1346721.61146872	17866	28519	0.0132662904106184	0.0211766112291741	0.00200267373197066	0.00419836761223946	0.150959587796127	0.198254931669877
Sebastes_entomelas	Sebastes_nigrocinctus	4473071.66855497	8885	21954	1439976.30526922	18838	33620	0.0130821597071197	0.0233476063994778	0.00198633079421916	0.00490803671989729	0.151835082179752	0.21021584122675
Sebastes_entomelas	Sebastes_paucispinis	4793087.30357341	9367	24980	1542352.82733894	20018	36886	0.0129788720487111	0.0239154098505724	0.00195427276966489	0.00521167223083472	0.150573390532728	0.217921092023852
Sebastes_entomelas	Sebastes_pinniger	4770544.34080013	9306	15384	1534150.30425901	20039	24833	0.0130619535415591	0.0161868103347242	0.0019507207847143	0.00322478922759992	0.149343724007876	0.199223266407345
Sebastes_entomelas	Sebastes_polyspinis	4507303.26243382	18847	11174	1450220.27003734	28724	21246	0.0198066463374288	0.0146501882775732	0.00418143597238743	0.00247908768267932	0.211112769983969	0.169218827479123
Sebastes_entomelas	Sebastes_proriger	5472267.27083921	10535	10656	1761106.68063266	22849	22475	0.0129742282232395	0.0127618617583837	0.00192516181659095	0.00194727330969085	0.148383532605244	0.152585363057363
Sebastes_entomelas	Sebastes_rastrelliger	4557639.10213713	9058	20361	1466904.66262777	19115	33621	0.0130308400313882	0.0229196899134347	0.00198743248357523	0.00446744455708494	0.152517602762982	0.194917321043959
Sebastes_entomelas	Sebastes_reedi	5067280.15470214	11331	7615	1631373.64016325	23982	17274	0.0147004949752652	0.0105886227254913	0.00223611082357179	0.00150277856513099	0.152111260697972	0.141923893606405
Sebastes_entomelas	Sebastes_rosaceus	4479666.57756713	8907	21934	1442199.86808172	19215	32333	0.0133233960321728	0.0224192226858309	0.00198831762270069	0.00489634655173648	0.149235046222403	0.218399478891434
Sebastes_entomelas	Sebastes_rosenblatti	4017645.72050684	7955	21640	1291605.17739117	17670	32843	0.0136806512619364	0.0254280492017983	0.00198001530085048	0.00538623898308038	0.144731070395711	0.211822737180305
Sebastes_entomelas	Sebastes_ruberrimus	4653582.96765511	9197	17352	1497039.94151888	19564	27374	0.0130684555952131	0.0182854172696465	0.00197632664205711	0.00372873979482169	0.151228783512952	0.203918769795389
Sebastes_entomelas	Sebastes_rubrivinctus	4420894.36206567	8733	22978	1422842.78170351	18620	35669	0.0130864774657022	0.0250688273213819	0.00197539214574661	0.00519759083075297	0.15094911147204	0.207332826706249
Sebastes_entomelas	Sebastes_saxicola	4608076.8530823	9125	19327	1482896.79352188	19363	30597	0.0130575506566529	0.0206332633084547	0.00198021870965463	0.00419415747961589	0.151653151630371	0.20327165009799
Sebastes_entomelas	Sebastes_schlegelii	4823188.42837894	18276	19525	1550634.11607542	27904	30612	0.0179952186726187	0.0197416009893279	0.00378919469379771	0.00404815202431606	0.210566749020021	0.205056926563578
Sebastes_entomelas	Sebastes_semicinctus	4583041.73716378	8942	19370	1474670.53560466	19284	31061	0.0130768192178553	0.0210630098385088	0.00195110594945918	0.0042264507091282	0.149203404662436	0.200657491096127
Sebastes_entomelas	Sebastes_serriceps	4534117.35102572	8915	23331	1459185.18345249	19080	36417	0.0130757906647983	0.0249570790691802	0.00196620407232804	0.00514565420207353	0.150369803458334	0.206180145833971
Sebastes_entomelas	Sebastes_steindachneri	5414815.3282128	19492	18070	1742095.16317151	30701	24952	0.0176230326844536	0.0143229833406888	0.00359975342066439	0.00333714058646652	0.204264128945296	0.232992003627231
Sebastes_entomelas	Sebastes_umbrosus	4026494.94050701	7735	22055	1295581.46277272	17547	33658	0.0135437257356609	0.0259790688328987	0.00192102563502191	0.00547746869817818	0.141838787385056	0.210841609967243
Sebastes_entomelas	Sebastes_variabilis	3449422.45061361	14026	8285	1109240.57437298	21821	17209	0.0196720175083161	0.0155142179231297	0.00406618794908839	0.00240185135877636	0.206699081442432	0.154816141598444
Sebastes_entomelas	Sebastes_variegatus	5325384.62375215	10338	11907	1713884.36438571	22189	22825	0.0129466144047314	0.0133177012838792	0.00194126823326351	0.00223589483976288	0.149944083648159	0.167888946605927
Sebastes_entomelas	Sebastes_wilsoni	5275249.1590884	10323	12521	1697653.04603061	22165	26002	0.0130562602599073	0.0153164393989673	0.00195687439373648	0.00237353717756219	0.149880161300521	0.154966641771992
Sebastes_entomelas	Sebastes_zacentrus	5131801.75159473	10079	12013	1651045.68165768	21599	24474	0.0130820123512962	0.014823333037901	0.0019640275458552	0.002340893234285	0.150131913433073	0.157919492755084
Sebastes_exsul	Sebastes_aleutianus	4470534.35681283	37418	6364	1439031.39354198	47383	14292	0.0329270092456934	0.00993168047906317	0.00836991666174698	0.00142354347200165	0.254196079555622	0.143333595457748
Sebastes_exsul	Sebastes_alutus	4372457.05211547	36003	9958	1407864.44098013	45747	18965	0.0324938954833974	0.0134707571609643	0.00823404314116273	0.00227743803571087	0.253402770541004	0.169065332297019
Sebastes_exsul	Sebastes_atrovirens	4385457.34676287	21850	11673	1412870.52959795	29415	21468	0.0208193173994296	0.0151945981958509	0.00498237658522175	0.00266175203108894	0.239315078858361	0.175177520114732
Sebastes_exsul	Sebastes_auriculatus	4291156.9548818	20590	11006	1382810.952835	28168	20612	0.0203701018872108	0.0149058697848335	0.00479823977926884	0.00256480947113321	0.235553057409171	0.172067078819035
Sebastes_exsul	Sebastes_aurora	4039459.2431847	19915	10938	1301685.2001344	27138	20725	0.0208483587254414	0.0159216683095576	0.00493011534491905	0.00270778818190935	0.236474986345222	0.170069375222689
Sebastes_exsul	Sebastes_babcocki	5128217.43360883	23293	13381	1652471.05243311	30157	21723	0.0182496389002377	0.0131457673452221	0.00454212410092921	0.0026092887388715	0.248888436958063	0.198488887742248
Sebastes_exsul	Sebastes_carnatus	3947566.52574197	19710	11103	1272254.96258337	26510	21103	0.0208370183490345	0.0165870840520436	0.00499294942123752	0.00281261884444445	0.239619188196802	0.169566804847651
Sebastes_exsul	Sebastes_caurinus	3296665.92378364	15945	9303	1063041.50743902	22339	17846	0.0210142311882224	0.0167876793851568	0.00483670483107359	0.00282194199081076	0.230163301609833	0.168096014110553
Sebastes_exsul	Sebastes_chlorostictus	4461542.11752983	10107	3201	1436845.66746636	11765	6901	0.0081880749383096	0.0048028818656417	0.00226536021262438	0.000717464929317367	0.276665788929877	0.149382172909537
Sebastes_exsul	Sebastes_ciliatus	4275429.46412376	36165	10303	1377077.80268712	45282	20707	0.0328826736671235	0.0150369136439452	0.00845879935652545	0.00240981639071704	0.257241836298204	0.160260040576038
Sebastes_exsul	Sebastes_constellatus	5257352.98958894	2964	2904	1695005.43510242	7262	7111	0.00428435204372144	0.00419526678365508	0.000563781812990219	0.000552369225682725	0.131590916721333	0.131664862848479
Sebastes_exsul	Sebastes_crameri	4390478.64213357	30205	7066	1413209.37792207	40701	15178	0.0288004032777119	0.0107400928957301	0.00687965993277712	0.00160939172603884	0.238873736122339	0.149848957701164
Sebastes_exsul	Sebastes_dalli	4171143.58623892	20584	11904	1344497.68207164	27707	21870	0.0206076963682885	0.0162662980320666	0.0049348576893658	0.00285389360348866	0.239466731320811	0.175448254904873
Sebastes_exsul	Sebastes_diploproa	4968439.50913549	22273	14371	1601704.85147513	29164	23436	0.0182080986850609	0.0146319092299783	0.00448289648269774	0.00289245747554659	0.246203437285619	0.197681480255525
Sebastes_exsul	Sebastes_elongatus	4353736.30009291	21577	9022	1402128.26667741	28936	17397	0.0206371989551063	0.0124075667065933	0.00495597310281276	0.00207224309837219	0.240147566227078	0.167014463623316
Sebastes_exsul	Sebastes_ensifer	4198512.73304305	10180	3143	1352693.26103553	12475	6361	0.00922234209287775	0.00470247038499361	0.00242466812590124	0.000748598420403498	0.262912403539419	0.15919258583582
Sebastes_exsul	Sebastes_entomelas	4414991.2093625	28701	8714	1421402.74232736	38395	18787	0.0270120486310117	0.0132172250978204	0.0065008056956345	0.00197372986417752	0.240663186433447	0.149330124104718
Sebastes_exsul	Sebastes_fasciatus	4359221.10799152	35714	11394	1403701.10078555	45522	18810	0.0324299809799428	0.0134002887006881	0.00819274799677572	0.00261376968906487	0.252628825217096	0.195053237094112
Sebastes_exsul	Sebastes_flavidus	4341944.57832368	28611	8334	1398392.4695493	37903	17821	0.02710469401499	0.0127439187410268	0.00658944385030497	0.00191941648486392	0.243110800168441	0.150614306624908
Sebastes_exsul	Sebastes_goodei	5079080.58601929	22715	16126	1636883.14255656	29672	25955	0.0181271339587852	0.0158563548766605	0.00447226611495897	0.00317498407967547	0.246716669338206	0.200234171369918
Sebastes_exsul	Sebastes_helvomaculatus	4111452.679135	9090	3897	1324890.47654158	10001	7256	0.00754854848538577	0.00547667911308461	0.00221089739063042	0.000947840168458387	0.292890400705617	0.173068414067542
Sebastes_exsul	Sebastes_hopkinsi	4406996.98512849	18015	9376	1419447.25417884	22822	15871	0.0160780895047789	0.0111811128967815	0.00408781763654298	0.00212752584847222	0.254247722363279	0.190278540974632
Sebastes_exsul	Sebastes_inermis	4365514.14039087	34091	17287	1405773.77804125	43470	28851	0.0309224717938396	0.020523216786843	0.00780916036546101	0.00395990012723958	0.252539978612472	0.192947341947788
Sebastes_exsul	Sebastes_jordani	5107209.02488472	22693	18090	1646506.84210305	29861	27743	0.018135970793695	0.0168496111225171	0.00444332704798826	0.00354205201155015	0.245000783169158	0.210215653393728
Sebastes_exsul	Sebastes_levis	5070603.806665	22849	14419	1635021.75451207	29863	22794	0.0182645887845766	0.0139410989102113	0.00450616945657762	0.00284364555973533	0.246716173559999	0.203975710813764
Sebastes_exsul	Sebastes_maliger	3708332.06677711	17954	10312	1195967.6798871	24916	19834	0.0208333389095867	0.0165840601995803	0.00484152974347944	0.00278076499469533	0.232393365484568	0.167676971816933
Sebastes_exsul	Sebastes_melanops	4025112.50647625	25459	7763	1296297.93005159	34660	17096	0.0267376805875333	0.0131883262355588	0.00632504059427841	0.00192864174293505	0.236559060295886	0.146238552829773
Sebastes_exsul	Sebastes_melanostomus	4312112.60929309	21575	8434	1388709.98946746	28866	15074	0.0207861974198583	0.0108546781648633	0.00500334800012027	0.00195588584162291	0.240705305499517	0.180188284895828
Sebastes_exsul	Sebastes_mentella	3797814.84686771	30844	10087	1223393.34230298	39460	16524	0.0322545485867354	0.0135066943955199	0.00812151230211734	0.00265600099181227	0.251794325388801	0.196643302501406
Sebastes_exsul	Sebastes_miniatus	4328044.3926012	22835	12574	1394802.73313923	30834	17423	0.0221063518642547	0.0124913721389022	0.00527605494043372	0.00290523822294782	0.238666921291745	0.232579590988244
Sebastes_exsul	Sebastes_minor	4304157.22929334	33993	12423	1386527.18580213	43054	21087	0.0310516810927818	0.0152085009337922	0.00789771334760952	0.0028862793197821	0.254340926792701	0.189780658353316
Sebastes_exsul	Sebastes_mystinus	4388723.41548158	28365	9027	1413678.36679962	37930	19131	0.0268307140370751	0.0135327811822642	0.00646315507145885	0.00205686235960018	0.240886435691871	0.151991104555496
Sebastes_exsul	Sebastes_nebulosus	3851788.50993259	18795	9782	1242261.4087227	25862	18183	0.0208184845946325	0.0146370159068983	0.00487955139580832	0.00253959945484421	0.234385522809205	0.173505273957332
Sebastes_exsul	Sebastes_nigrocinctus	4851239.48972491	21931	14130	1564570.00373644	28441	23848	0.0181781575334299	0.0152425266642255	0.00452070033781069	0.00291265768880877	0.248688588461017	0.191087590198863
Sebastes_exsul	Sebastes_paucispinis	5107466.57238671	23194	17042	1646221.06769605	30100	26403	0.0182843000801382	0.0160385506649797	0.00454119467475271	0.00333668360986185	0.248365792228804	0.208041467060208
Sebastes_exsul	Sebastes_pinniger	4361898.71345189	22226	8065	1404609.65051301	31297	15297	0.0222816353202253	0.0108905701982135	0.0050954874150232	0.00184896544597148	0.228685522484876	0.169776734580416
Sebastes_exsul	Sebastes_polyspinis	4106713.05851121	33916	10301	1323411.14371785	43445	19779	0.0328280445621383	0.0149454688317305	0.00825867293788853	0.00250833205369707	0.251573709248998	0.167832276252965
Sebastes_exsul	Sebastes_proriger	4383691.44441066	26761	7777	1411604.09446546	35469	16158	0.025126733578533	0.0114465522332723	0.00610467236103515	0.00177407559328016	0.2429552708057	0.154987768991553
Sebastes_exsul	Sebastes_rastrelliger	4163487.48011941	20443	11943	1341950.57304244	27492	22277	0.0204865965649321	0.0166004623773095	0.00491006640409393	0.00286850868581391	0.239672138245682	0.172796914966342
Sebastes_exsul	Sebastes_reedi	4057470.65111234	27253	6341	1307375.86622821	37301	14222	0.0285311982296367	0.0108782794354546	0.00671674605767726	0.00156279627019893	0.235417594578985	0.143662081809137
Sebastes_exsul	Sebastes_rosaceus	4992075.06810334	14463	4882	1609632.48766609	16340	7972	0.0101513855648456	0.00495268333677778	0.00289719200987396	0.000977950037489088	0.285398676995088	0.197458624141584
Sebastes_exsul	Sebastes_rosenblatti	3807981.86174218	8502	2614	1226180.36175853	10266	6599	0.0083723409052784	0.00538175313013171	0.00223267870191753	0.000686452849542744	0.266673171479427	0.127551902315881
Sebastes_exsul	Sebastes_ruberrimus	4271296.96680139	19078	6786	1375509.26347281	24521	12237	0.0178268519530656	0.00889634139511697	0.00446655902136601	0.0015887446021066	0.250552314739896	0.178584041635209
Sebastes_exsul	Sebastes_rubrivinctus	4769488.44280885	21127	14992	1537500.56501911	27875	25844	0.0181300746381537	0.0168090995138455	0.00442961551397699	0.00314331404295655	0.244324174190387	0.187000739710502
Sebastes_exsul	Sebastes_saxicola	4196015.12950451	20292	10708	1352254.45000859	27818	19322	0.0205715721621942	0.0142887309410424	0.00483601688118704	0.00255194504059485	0.235082513045576	0.178598438946369
Sebastes_exsul	Sebastes_schlegelii	4333946.37337743	33786	17651	1395577.47996508	43175	27782	0.0309370139743729	0.0199071713314656	0.00779566637177163	0.00407273151980527	0.251985093914664	0.204586148980787
Sebastes_exsul	Sebastes_semicinctus	4176798.70917971	20332	10777	1346560.60762713	27682	19756	0.0205575596398743	0.0146714525050703	0.00486784291407547	0.00258020573898246	0.236790893440173	0.175865732318648
Sebastes_exsul	Sebastes_serriceps	4866047.69218937	21824	15551	1569000.94097014	28568	26631	0.018207764733612	0.0169732211782701	0.00448495398740755	0.00319581742385331	0.24632095444029	0.188285852772881
Sebastes_exsul	Sebastes_steindachneri	4151494.23436242	32412	13178	1336697.79158395	41581	19362	0.0311072557026728	0.0144849494941236	0.00780730940963905	0.00317427876713018	0.250980333471468	0.219143240258999
Sebastes_exsul	Sebastes_umbrosus	3789232.51640254	7995	2678	1220907.34597716	9233	6315	0.00756240842552253	0.00517238267163162	0.00210992594552904	0.000706739422404849	0.279001850575566	0.136637110452214
Sebastes_exsul	Sebastes_variabilis	3159717.88739376	25455	7614	1018278.70474423	32652	15899	0.032065877296532	0.0156136035507032	0.00805609896426421	0.00240970880038922	0.251235881986472	0.154333930188761
Sebastes_exsul	Sebastes_variegatus	4285668.69353961	26423	8780	1380711.99430684	34917	16630	0.0252891262942417	0.0120445104182272	0.00616543225560835	0.00204868846097117	0.243797756548522	0.170093128722846
Sebastes_exsul	Sebastes_wilsoni	4254783.16204102	26309	9251	1370400.69104886	34636	19272	0.0252743597009505	0.0140630401939231	0.00618339384124561	0.00217425886295044	0.244650860176413	0.154608024507388
